Security Code,Issuer Name,Security Id,Security Name,Face Value,Industry,Instrument,CurrentPrice,ROCE,StockP/E,EPS,Earningsyield
540654,GlobalSpace Technologies Limited,GSTL,Globalspace Technologies Ltd,10,IT Consulting & Software,Equity,83.4,19.3,27.9,2.99,6.83
540669,UTI Mutual Fund,UTINEXT50,UTI Nifty Next 50 ETF,1,-,Equity,,,,,
540673,SIS LIMITED,SIS,SIS Ltd,5,Sp.Consumer Services,Equity,509,30.4,22.8,22.3,10.1
540678,Cochin Shipyard Limited,COCHINSHIP,Cochin Shipyard Ltd,10,Shipping,Equity,348,21.3,7.51,47.1,30.7
540679,SMS Lifesciences India Ltd,SMSLIFE,SMS Lifesciences India Ltd,10,Pharmaceuticals,Equity,742,12.9,14.2,71.5,9.42
540680,KIOCL Limited,KIOCL,KIOCL Ltd,10,Iron & Steel/Interm.Products,Equity,,,,,
540681,CHOTHANI FOODS LIMITED,CHOTHANI,Chothani Foods Ltd,10,Packaged Foods,Equity,,,,,
540686,Smruthi Organics Limited,SMRUTHIORG,Smruthi Organics Ltd,10,Pharmaceuticals,Equity,,,,,
540691,Aditya Birla Capital Ltd,ABCAPITAL,Aditya Birla Capital Ltd,10,Holding Companies,Equity,128,8.07,23,5.56,6.75
540692,Apex Frozen Foods Limited,APEX,Apex Frozen Foods Ltd,10,Packaged Foods,Equity,,,,,
540693,Shish Industries Limited,SHISHIND,Shish Industries Ltd,10,Plastic Products,Equity,73.6,,55.5,1.33,2.77
540694,ANG Lifesciences India Limited,ANG,ANG Lifesciences India Ltd,10,Healthcare Services,Equity,364,,53.7,6.76,
540695,Dhruv Wellness Limited,DWL,Dhruv Wellness Ltd,10,Comm.Trading  & Distribution,Equity,,,,,
540696,KCD INDUSTRIES INDIA LIMITED,KCDGROUP,KCD Industries India Ltd,5,Comm.Trading  & Distribution,Equity,,,,,
540697,A & M Febcon Limited,AMFL,A & M Febcon Ltd,10,Industrial Machinery,Equity,,,,,
540698,Nouritrans Exim Limited,NEL,Nouritrans Exim Ltd,10,Comm.Trading  & Distribution,Equity,,,,,
540699,Dixon Technologies (India) Limited,DIXON,Dixon Technologies (India) Ltd,2,Consumer Electronics,Equity,5226,32.8,166,,
540700,Bharat Road Network Limited,BRNL,Bharat Road Network Ltd,10,Roads & Highways,Equity,36.6,1.53,,-11.8,0.01
540701,Dishman Carbogen Amcis Limited,DCAL,Dishman Carbogen Amcis Ltd,2,Pharmaceuticals,Equity,213,0.03,,-7.9,1.74
540702,Lasa Supergenerics Limited,LASA,Lasa Supergenerics Ltd,10,Healthcare Services,Equity,,,,,
540703,PRO CLB GLOBAL LIMITED,PROCLB,Pro Clb Global Ltd,10,Consulting Services,Equity,10.4,,11.5,0.9,11.8
540704,Matrimony.com Limited,MATRIMONY,Matrimony.com Ltd,5,Internet Software & Services,Equity,857,19.1,38.1,22.6,4.06
540709,Reliance Home Finance Limited,RELHOME,Reliance Home Finance Ltd,10,Housing Finance ,Equity,,,,,
540710,Capacit'e Infraprojects Limited,CAPACITE,Capacite Infraprojects Ltd,10,Realty,Equity,163,6.07,18,9.01,12.2
540715,Sagar Diamonds Limited,SAGAR,Sagar Diamonds Ltd,10,Other Apparels & Accessories,Equity,,,,,
540716,ICICI Lombard General Insurance Company Limited ,ICICIGI,ICICI Lombard General Insurance Company Ltd,10,General Insurance,Equity,,,,,
540717,Polo Queen Industrial and Fintech Limited ,PQIF,Polo Queen Industrial and Fintech Ltd,2,Comm.Trading  & Distribution,Equity,76.6,0.86,1785,0.04,0.14
540718,AKM Lace and Embrotex Limited,AKM,AKM Lace and Embrotex Ltd,10,Textiles,Equity,,,,,
540719,SBI Life Insurance Company Limited,SBILIFE,SBI Life Insurance Company Ltd,10,Life Insurance,Equity,,,,,
540724,Prataap Snacks Limited,DIAMONDYD,Prataap Snacks Ltd,5,Packaged Foods,Equity,875,2.56,82.8,10.6,1.39
540725,Share India Securities Limited,SHAREINDIA,Share India Securities Ltd,10,Other Financial Services,Equity,1320,35.8,31,40.9,5.5
540726,Trident Texofab Limited,TTFL,Trident Texofab Ltd,10,Comm.Trading  & Distribution,Equity,,,,,
540727,Poojawestern Metaliks Limited,POOJA,Poojawestern Metaliks Ltd,10,Other Industrial Products,Equity,62.8,4.54,265,0.24,1.21
540728,Sayaji Industries Limited,SAYAJIIND,Sayaji Industries Ltd,5,Diversified,Equity,212,18.7,5.58,38,19
540729,Vanta Bioscience Limited,VANTABIO,Vanta Bioscience Ltd,10,Pharmaceuticals,Equity,118,5.38,169,,
540730,Mehai Technology  Limited,MEHAI,Mehai Technology Ltd,10,Comm.Trading  & Distribution,Equity,,,,,
540735,IRIS Business Services Limited,IRIS,IRIS Business Services Ltd,10,IT Software Products,Equity,139,11.2,98.4,1.44,1.46
540737,Shree Ganesh Remedies Limited,SGRL,Shree Ganesh Remedies Ltd,10,Pharmaceuticals,Equity,331,27.9,40.8,8.12,3.27
540738,Shreeji Translogistics Limited,STL,Shreeji Translogistics Ltd,10,Transportation - Logistics,Equity,192,4.76,,-0.98,1.39
540743,Godrej Agrovet Limited,GODREJAGRO,Godrej Agrovet Ltd,10,Other Agricultural Products,Equity,523,18,30.2,17.4,4.41
540744,MIDEAST INTEGRATED STEELS LIMITED,MESCON,Mideast Integrated Steels Ltd,10,Iron & Steel/Interm.Products,Equity,11.1,-15.8,,-9.16,-16.8
540749,MAS Financial Services Limited,MASFIN,MAS Financial Services Ltd,10,Finance (including NBFCs),Equity,580,11.5,21.4,,
540750,Indian Energy Exchange Limited,IEX,Indian Energy Exchange Ltd,1,Other Financial Services,Equity,260,57.7,89.7,2.9,1.48
540755,General Insurance Corporation of India,GICRE,General Insurance Corporation of India,5,General Insurance,Equity,140,12.2,9.56,14.6,66.3
540756,Kaarya Facilities and Services Limited,KAARYAFSL,Kaarya Facilities and Services Ltd,10,Sp.Consumer Services,Equity,,,,,
540757,SHEETAL COOL PRODUCTS LIMITED,SCPL,Sheetal Cool Products Ltd,10,Packaged Foods,Equity,,,,,
540762,Tube Investments of India Ltd,TIINDIA,Tube Investments of India Ltd,1,Auto Parts & Equipment,Equity,1800,14.5,61.7,28,2.63
540767,NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED,NAM-INDIA,Nippon Life India Asset Management Ltd,10,Asset Management Cos.,Equity,360,31,29,12.5,4.58
540768,Mahindra Logistics Limited,MAHLOG,Mahindra Logistics Ltd,10,Transportation - Logistics,Equity,730,7.89,105,,
540769,The New India Assurance Company Limited,NIACL,The New India Assurance Company Ltd,5,General Insurance,Equity,140,8.76,23.1,6.08,9.06
540774,IFGL Refractories Limited,IFGLEXPOR,IFGL Refractories Ltd,10,Other Industrial Goods,Equity,327,14,16.2,20.2,12.2
540775,Khadim India Limited,KHADIM,Khadim India Ltd,10,Footwear,Equity,291,-2.93,45.4,6.42,3.23
540776,5paisa Capital Limited,5PAISA,5paisa Capital Ltd,10,Other Financial Services,Equity,400,10.8,77.4,5.47,7.58
540777,HDFC LIFE INSURANCE COMPANY LIMITED,HDFCLIFE,HDFC Life Insurance Company Ltd,10,Life Insurance,Equity,649,17.7,122,5.58,0.99
540778,Nippon India Mutual Fund,NIVBDDP,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B DR DVP 06JN21,10,-,Equity,,,,,
540779,Nippon India Mutual Fund,NIVBDGP,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B DR GWTH 06JN21,10,-,Equity,,,,,
540780,Nippon India Mutual Fund,NIVBDP,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B RG DVP 06JN21,10,-,Equity,,,,,
540781,Nippon India Mutual Fund,NIVBGP,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B RG GWTH 06JN21,10,-,Equity,,,,,
540782,Sanghvi Brands Limited,SBRANDS,Sanghvi Brands Ltd,10,Hotels,Equity,13.9,-61.4,,-5.52,-49.5
540786,SHARIKA ENTERPRISES LIMITED,SHARIKA,Sharika Enterprises Ltd,5,Other Elect.Equip./ Prod.,Equity,21.9,8.67,75.3,0.31,3.28
540787,ICICI Prudential Mutual Fund,ICICIB22,BHARAT 22 ETF - ICICI Prudential AMC,10,-,Equity,,,,,
540788,Aspira Pathlab & Diagnostics Limited,ASPIRA,Aspira Pathlab & Diagnostics Ltd,10,Healthcare Services,Equity,,,,,
540789,Diligent Media Corporation Limited,DNAMEDIA,Diligent Media Corporation Ltd,1,Advertising & Media,Equity,,,,,
540795,Dynamic Cables Limited,DYNAMIC,Dynamic Cables Ltd,10,Other Elect.Equip./ Prod.,Equity,,,,,
540796,Ratnabhumi Developers Limited,RATNABHUMI,Ratnabhumi Developers Ltd,10,Realty,Equity,79.8,2.88,133,0.6,0.76
540797,Shalby Limited,SHALBY,Shalby Ltd,10,Healthcare Facilities,Equity,143,6.83,26.8,5.33,6.23
540798,Future Supply Chain Solutions Limited,FSC,Future Supply Chain Solutions Ltd,10,Transportation - Logistics,Equity,69.9,-5.12,,-29.5,-3.58
540809,MRC Exim Limited,MRCEXIM,MRC Exim Ltd,10,Comm.Trading  & Distribution,Equity,,,,,
540811,Diggi Multitrade Limited,DML,Diggi Multitrade Ltd,10,Comm.Trading  & Distribution,Equity,,,,,
540821,SADHNA BROADCAST LTD,SADHNA,Sadhna Broadcast Ltd,10,Broadcasting & Cable TV,Equity,,,,,
540823,Vitesse Agro Limited,VITESSE,Vitesse Agro Ltd,10,Comm.Trading  & Distribution,Equity,,,,,
540824,Astron Paper & Board Mill Limited,ASTRON,Astron Paper & Board Mill Ltd,10,Paper & Paper Products,Equity,49.6,11.4,16.3,3.04,11
540829,Chandrima Mercantiles limited ,CHANDRIMA,Chandrima Mercantiles Ltd,10,Comm.Trading  & Distribution,Equity,,,,,
540843,Rithwik Facility Management Services Limited,RITHWIKFMS,Rithwik Facility Management Services Ltd,10,Sp.Consumer Services,Equity,,,,,
540850,Jhandewalas Foods Limited,JFL,Jhandewalas Foods Ltd,10,Packaged Foods,Equity,,,,,
540874,7SEAS ENTERTAINMENT LIMITED,7SEASL,7Seas Entertainment Ltd,10,Movies & Entertainment,Equity,21.8,3.02,,-0.26,2.28
540879,Apollo Micro Systems Limited,APOLLO,Apollo Micro Systems Ltd,10,Defence,Equity,152,7.61,35.1,4.34,7.4
540900,Newgen Software Technologies Limited,NEWGEN,Newgen Software Technologies Ltd,10,IT Consulting & Software,Equity,591,27.6,25.9,22.8,5.31
540901,Praxis Home Retail Limited ,PRAXIS,Praxis Home Retail Ltd,5,Specialty Retail,Equity,,,,,
540902,Amber Enterprises India Limited,AMBER,Amber Enterprises India Ltd,10,Consumer Electronics,Equity,3434,9.51,94.6,36.3,1.78
540904,TIRUPATI FOAM LIMITED,TIRUFOAM,Tirupati Foam Ltd,10,Furniture-Furnishing-Paints,Equity,,,,,
540914,SRU Steels Limited,SRUSTEELS,SRU Steels Ltd,10,Comm.Trading  & Distribution,Equity,17.1,,,,
540923,Ashoka Metcast Limited,AML,Ashoka Metcast Ltd,10,Construction & Engineering,Equity,8.4,2.95,60,0.14,3.61
540935,Galaxy Surfactants Limited,GALAXYSURF,Galaxy Surfactants Ltd,10,Specialty Chemicals,Equity,3132,25.4,39.3,79.7,3.12
540936,Gautam Gems Limited,GGL,Gautam Gems Ltd,10,Comm.Trading  & Distribution,Equity,,,,,
540937,MEDICO REMEDIES LIMITED,MEDICO,Medico Remedies Ltd,10,Pharmaceuticals,Equity,,,,,
540938,Gujarat Hy-Spin Limited,GUJHYSPIN,Gujarat Hy-Spin Ltd,10,Textiles,Equity,,,,,
540952,LORENZINI APPARELS LIMITED,LAL,Lorenzini Apparels Ltd,10,Other Apparels & Accessories,Equity,,,,,
540953,Kenvi Jewels Limited,KENVI,Kenvi Jewels Ltd,10,Other Apparels & Accessories,Equity,,,,,
540954,The Indian Wood Products Co. Ltd.,IWP,The Indian Wood Products Company Ltd,2,Forest Products,Equity,35.8,2.16,166,0.22,2.74
540955,Tasty Dairy Specialities Limited,TDSL,Tasty Dairy Specialities Ltd,10,Packaged Foods,Equity,,,,,
540956,Bhatia Communications & Retail (India) Limited,BHATIA,Bhatia Communications & Retail (India) Ltd,10,Specialty Retail,Equity,,,,,
540961,Shiva Mills Limited,SHIVAMILLS,Shiva Mills Ltd,10,Textiles,Equity,,,,,
540975,Aster DM Healthcare Limited,ASTERDM,Aster DM Healthcare Ltd,10,Healthcare Services,Equity,190,9.91,27.1,6.99,5.1
540980,The Yamuna Syndicate Ltd ,YSL,The Yamuna Syndicate Ltd,100,Comm.Trading  & Distribution,Equity,15000,12.7,6.33,,
540981,Kotak Mahindra Mutual Fund,KTINDF4RG,Kotak India Growth Fund   Series 4 - Regular Plan Growth Option,10,-,Equity,,,,,
540982,Kotak Mahindra Mutual Fund,KTINDF4RD,Kotak India Growth Fund   Series 4 - Regular Plan Dividend Option,10,-,Equity,,,,,
540983,Kotak Mahindra Mutual Fund,KTINDF4DG,KOTAK INDIA GROWTH FUND SERIES 4 DIRECT PLAN DIVIDEND OPTION,10,-,Equity,,,,,
540984,Kotak Mahindra Mutual Fund,KTINDF4DD,Kotak India Growth Fund   Series 4 - Direct Plan Growth Option,10,-,Equity,,,,,
541005,KANCO TEA & INDUSTRIES LIMITED,KANCOTEA,Kanco Tea & Industries Ltd,10,Tea & Coffee,Equity,89.5,16,6.02,14.3,15.3
541006,Angel Fibers Limited,ANGEL,Angel Fibers Ltd,10,Textiles,Equity,,,,,
541019,H.G. Infra Engineering Limited,HGINFRA,H.G. Infra Engineering Ltd,10,Construction & Engineering,Equity,593,25.6,10.9,54.4,12.5
541053,East India Securities Limited,EIS,East India Securities Ltd,10,Other Financial Services,Equity,,,,,
541068,Axis Mutual Fund,AXISCBD1D,Axis Capital Builder Fund - Series 1 (1540 Days) - Direct Plan  - Dividend Payout,10,-,Equity,,,,,
541069,Axis Mutual Fund,AXISCBDGG,Axis Capital Builder Fund - Series 1 (1540 Days) - Direct Plan  - Growth,10,-,Equity,,,,,
541070,Axis Mutual Fund,AXISCBDPD,Axis Capital Builder Fund - Series 1 (1540 Days) - Regular Plan  - Dividend Payout,10,-,Equity,,,,,
541071,Axis Mutual Fund,AXISCBGPG,Axis Capital Builder Fund - Series 1 (1540 Days) - Regular Plan  - Growth,10,-,Equity,,,,,
541083,Inflame Appliances Limited,INFLAME,Inflame Appliances Ltd,10,Houseware,Equity,,,,,
541096,Bharat Parenterals Limited,BPLPHARMA,Bharat Parenterals Ltd,10,Pharmaceuticals,Equity,482,20,12.1,40.1,10.7
541112,Shreeshay Engineers Limited,SHREESHAY,Shreeshay Engineers Ltd,10,Construction & Engineering,Equity,,,,,
541133,APEX CAPITAL AND FINANCE LIMITED,ACFL,Apex Capital And Finance Ltd,10,Finance (including NBFCs),Equity,,,,,
541143,Bharat Dynamics Limited,BDL,Bharat Dynamics Ltd,10,Defence,Equity,,,,,
541144,Active Clothing Co  Limited,ACTIVE,Active Clothing Co Ltd,10,Other Apparels & Accessories,Equity,,,,,
541151,Ridings Consulting Engineers India Limited,RIDINGS,Ridings Consulting Engineers India Ltd,10,Consulting Services,Equity,,,,,
541152,GOYAL ALUMINIUMS LIMITED,GOYALALUM,Goyal Aluminiums Ltd,10,Comm.Trading  & Distribution,Equity,,,,,
541153,Bandhan Bank Limited,BANDHANBNK,Bandhan Bank Ltd,10,Banks,Equity,,,,,
541154,Hindustan Aeronautics Limited,HAL,Hindustan Aeronautics Ltd,10,Aerospace,Equity,1418,26.2,13.5,105,14
541161,KBC GLOBAL LIMITED,KBCGLOBAL,KBC Global Ltd,1,Realty,Equity,,,,,
541163,Sandhar Technologies Limited,SANDHAR,Sandhar Technologies Ltd,10,Auto Parts & Equipment,Equity,240,8.64,15.6,15.4,7.55
541167,YASHO INDUSTRIES LIMITED,YASHO,Yasho Industries Ltd,10,Specialty Chemicals,Equity,1778,,94.4,19.7,2.15
541178,Benara Bearings and Pistons Limited,BENARA,Benara Bearings and Pistons Ltd,10,Other Industrial Goods,Equity,16,-13.6,,,
541179,ICICI Securities Limited,ISEC,ICICI Securities Ltd,5,Other Financial Services,Equity,778,37,18.3,42.5,7.85
541195,Mishra Dhatu Nigam Limited,MIDHANI,Mishra Dhatu Nigam Ltd,10,Defence,Equity,187,20.6,18.7,10,7.32
541196,Lex Nimble Solutions Limited,LEX,Lex Nimble Solutions Ltd,10,Consulting Services,Equity,,,,,
541206,Orissa Bengal Carrier Limited,OBCL,Orissa Bengal Carrier Ltd,10,Transportation - Logistics,Equity,,,,,
541228,Taylormade Renewables Limited,TRL,Taylormade Renewables Ltd,10,Industrial Machinery,Equity,,,,,
541233,Lemon Tree Hotels Limited,LEMONTREE,Lemon Tree Hotels Ltd,10,Hotels,Equity,48.4,-0.93,,,
541269,Chemfab Alkalis Ltd,CHEMFABALKA,Chemfab Alkalis Ltd,10,Commodity Chemicals,Equity,186,1.55,,-4.67,2.43
541276,HARDWYN INDIA LIMITED,HARDWYN,Hardwyn India Ltd,10,Comm.Trading  & Distribution,Equity,,,,,
541299,DR LALCHANDANI LABS LIMITED,DLCL,Dr Lalchandani Labs Ltd,10,Healthcare Services,Equity,,,,,
541301,Orient Electric Limited,ORIENTELEC,Orient Electric Ltd,1,Consumer Electronics,Equity,,,,,
541302,Dhruv Consultancy Services Limited,DHRUV,Dhruv Consultancy Services Ltd,10,Construction & Engineering,Equity,,,,,
541303,Akshar Spintex Limited,AKSHAR,Akshar Spintex Ltd,10,Textiles,Equity,,,,,
541304,Indo US Bio-Tech Limited,INDOUS,Indo Us Bio-Tech Ltd,10,Other Agricultural Products,Equity,74.5,17.7,11,6.71,7.79
541313,ICICI Prudential Mutual Fund,ICICI500,ICICI Prudential S&P BSE 500 ETF,1,-,Equity,,,,,
541336,IndoStar Capital Finance Limited,INDOSTAR,Indostar Capital Finance Ltd,10,Finance (including NBFCs),Equity,262,5.08,,-23.5,3.49
541337,Milestone Furniture Limited,MILEFUR,Milestone Furniture Ltd,10,Furniture-Furnishing-Paints,Equity,,,,,
541338,U. H. ZAVERI LIMITED,UHZAVERI,U. H. Zaveri Ltd,10,Other Apparels & Accessories,Equity,,,,,
541347,Parvati Sweetners and Power Ltd.,PARVATI,Parvati Sweetners and Power Ltd,5,Sugar,Equity,,,,,
541352,Megastar Foods Limited,MEGASTAR,Megastar Foods Ltd,10,Other Food Products,Equity,61,13.9,14.6,4.23,7.54
541353,Innovators Facade Systems Limited,INNOVATORS,Innovators Facade Systems Ltd,10,Construction & Engineering,Equity,78.1,3.02,167,0.49,2.82
541358,Shree Worstex Limited,SHWL,Shree Worstex Ltd,10,Finance (including NBFCs),Equity,,,,,
541400,ZIM Laboratories Limited,ZIMLAB,Zim Laboratories Ltd,10,Pharmaceuticals,Equity,152,10.8,39.2,,
541402,Affordable Robotic & Automation Limited,AFFORDABLE,Affordable Robotic & Automation Ltd,10,Industrial Machinery,Equity,208,-0.93,,-3.47,-0.29
541403,Dollar Industries Limited,DOLLAR,Dollar Industries Ltd,2,Other Apparels & Accessories,Equity,626,18.7,31.3,20,4.37
541418,NAKODA GROUP OF INDUSTRIES LIMITED,NGIL,Nakoda Group of Industries Ltd,10,Packaged Foods,Equity,,,,,
541444,Palm Jewels Limited,PALMJEWELS,Palm Jewels Ltd,10,Other Apparels & Accessories,Equity,,,,,
541445,Waa Solar Limited,WAA,Waa Solar Ltd,10,Other Elect.Equip./ Prod.,Equity,57.3,7.05,18.6,3.05,10.9
541450,Adani Green Energy Limited,ADANIGREEN,Adani Green Energy Ltd,10,Electric Utilities,Equity,1935,11,753,,
541503,Unick Fix-A- Form and Printers Limited,UNICK,Unick Fix-A-Form And Printers Ltd,10,Comm.Printing/Stationery,Equity,,,,,
541540,SOLARA ACTIVE PHARMA SCIENCES LIMITED,SOLARA,Solara Active Pharma Sciences Ltd,10,Pharmaceuticals,Equity,1019,15.5,18.1,56.3,6.43
541546,GAYATRI HIGHWAYS LTD,GAYAHWS,Gayatri Highways Ltd,2,Construction & Engineering,Equity,1.1,-11.8,,-12.8,-19.6
541556,RITES Limited,RITES,RITES Ltd,10,Construction & Engineering,Equity,271,23.4,13.5,20,18.5
541557,Fine Organic Industries Limited,FINEORG,Fine Organic Industries Ltd,5,Specialty Chemicals,Equity,3771,21.5,79.1,47.7,1.75
541578,Varroc Engineering Limited,VARROC,Varroc Engineering Ltd,1,Auto Parts & Equipment,Equity,421,-5.13,,-54.4,-4.86
541601,Rajnish Wellness Limited,RAJNISH,Rajnish Wellness Ltd,10,Pharmaceuticals,Equity,,,,,
541627,HI-TECH WINDING SYSTEMS LIMITED,HITECHWIND,Hi-Tech Winding Systems Ltd,10,Paper & Paper Products,Equity,,,,,
541633,Sophia Traexpo Limited,STRAEXPO,Sophia Traexpo Ltd,10,Paper & Paper Products,Equity,,,,,
541634,Raw Edge Industrial Solutions Limited,RAWEDGE,Raw Edge Industrial Solutions Ltd,10,Construction Materials,Equity,,,,,
541672,ICICI Prudential Mutual Fund,IPRU3143,ICICI Prudential Bharat Consumption Fund  - Series 3 - Cumulative Option,10,-,Equity,,,,,
541673,ICICI Prudential Mutual Fund,IPRU3144,ICICI Prudential Bharat Consumption Fund  - Series 3 - Dividend Payout Option,10,-,Equity,,,,,
541674,ICICI Prudential Mutual Fund,IPRU9345,ICICI Prudential Bharat Consumption Fund  - Series 3 -  Direct Plan - Cumulative Option,10,-,Equity,,,,,
541675,ICICI Prudential Mutual Fund,IPRU9346,ICICI Prudential Bharat Consumption Fund  - Series 3 - Direct Plan - Dividend Payout Option,10,-,Equity,,,,,
541700,TCNS Clothing Co. Limited,TCNSBRANDS,TCNS Clothing Co. Ltd,2,Other Apparels & Accessories,Equity,,,,,
541701,Supershakti Metaliks Limited,SUPERSHAKT,Supershakti Metaliks Ltd,10,Iron & Steel Products,Equity,,,,,
541702,Ashnisha Industries Limited,ASHNI,Ashnisha Industries Ltd,10,Comm.Trading  & Distribution,Equity,13,-1.32,,-2.48,-11.5
541703,Ganesh Films India Limited,GFIL,Ganesh Films India Ltd,10,Specialty Retail,Equity,,,,,
541729,HDFC Asset Management Company Limited,HDFCAMC,HDFC Asset Management Company Ltd,5,Asset Management Cos.,Equity,,,,,
541735,Vivanta Industries Limited,VIVANTA,Vivanta Industries Ltd,10,Construction & Engineering,Equity,36.4,,,,
541741,Tinna Trade Limited,TINNATFL,Tinna Trade Ltd,10,Comm.Trading  & Distribution,Equity,54.6,4.7,,-1.91,3.9
541770,CreditAccess Grameen Ltd.,CREDITACC,CreditAccess Grameen Ltd,10,Finance (including NBFCs),Equity,617,8.28,112,5.5,5.62
541771,AMIN TANNERY LIMITED,AMINTAN,Amin Tannery Ltd,1,Other Apparels & Accessories,Equity,,,,,
541778,Deep Polymers Limited,DEEP,Deep Polymers Ltd,10,Specialty Chemicals,Equity,534,9.11,349,1.53,0.36
541799,Sungold Media and Entertainment Limited,SMEL,Sungold Media and Entertainment Ltd,10,Advertising & Media,Equity,,,,,
541804,ICICI Prudential Mutual Fund,IPRU3168,ICICI PRU Bharat Consumption Fund - Sr 4 - Cumulative,10,-,Equity,,,,,
541805,ICICI Prudential Mutual Fund,IPRU3169,ICICI PRU Bharat Consumption Fund - Sr 4 - Dividend Payout Option,10,-,Equity,,,,,
541806,ICICI Prudential Mutual Fund,IPRU9370,ICICI PRU Bharat Consumption Fund - Sr 4 - Direct Plan Cumulative,10,-,Equity,,,,,
541807,ICICI Prudential Mutual Fund,IPRU9371,ICICI PRU Bharat Consumption Fund - Sr 4 - Direct Plan Dividend Payout,10,-,Equity,,,,,
541809,ICICI Prudential Mutual Fund,ICICINXT50,ICICI Prudential Nifty Next 50 ETF,1,-,Equity,,,,,
541865,Add-Shop E-Retail Limited,ASRL,Add-Shop ERetail Ltd,10,Distributors,Equity,,,,,
541890,Space Incubatrics Technologies Limited,SPACEINCUBA,Space Incubatrics Technologies Ltd,10,IT Consulting & Software,Equity,4.13,0.8,238,0.02,0.89
541929,Synergy Green Industries Limited,SGIL,Synergy Green Industries Ltd,10,Other Industrial Products,Equity,,,,,
541945,Ranjeet Mechatronics Limited,RANJEET,Ranjeet Mechatronics Ltd,10,Construction & Engineering,Equity,,,,,
541956,IRCON International Ltd,IRCON,IRCON International Ltd,2,Construction & Engineering,Equity,46.2,13.4,8.92,5.18,60
541967,SKY GOLD LIMITED,SKYGOLD,Sky Gold Ltd,10,Other Apparels & Accessories,Equity,,,,,
541972,SBI Mutual Fund,SETFSN50,SBI - ETF - SENSEX NEXT 50,10,-,Equity,,,,,
541973,Mac Hotels Limited,MACH,Mac Hotels Ltd,10,Hotels,Equity,,,,,
541974,Manorama Industries Limited,MANORAMA,Manorama Industries Ltd,10,Other Food Products,Equity,,,,,
541983,Innovative Ideals and Services (India) Limited,INNOVATIVE,Innovative Ideals and Services (India) Ltd,10,Sp.Consumer Services,Equity,,,,,
